competencia,fator,arquivo_origem
2006-08-01,2.241634,04_2021_art_33_normal-gab.xlsx
2006-09-01,2.242079,04_2021_art_33_normal-gab.xlsx
2006-10-01,2.238502,04_2021_art_33_normal-gab.xlsx
2006-11-01,2.228916,04_2021_art_33_normal-gab.xlsx
2006-12-01,2.219593,04_2021_art_33_normal-gab.xlsx
2007-01-01,2.205915,04_2021_art_33_normal-gab.xlsx
2007-02-01,2.195163,04_2021_art_33_normal-gab.xlsx
2007-03-01,2.185981,04_2021_art_33_normal-gab.xlsx
2007-04-01,2.176401,04_2021_art_33_normal-gab.xlsx
2007-05-01,2.170761,04_2021_art_33_normal-gab.xlsx
2007-06-01,2.16513,04_2021_art_33_normal-gab.xlsx
2007-07-01,2.158442,04_2021_art_33_normal-gab.xlsx
2007-08-01,2.151555,04_2021_art_33_normal-gab.xlsx
2007-09-01,2.138932,04_2021_art_33_normal-gab.xlsx
2007-10-01,2.133603,04_2021_art_33_normal-gab.xlsx
2007-11-01,2.127223,04_2021_art_33_normal-gab.xlsx
2007-12-01,2.118111,04_2021_art_33_normal-gab.xlsx
2008-01-01,2.097762,04_2021_art_33_normal-gab.xlsx
2008-02-01,2.083387,04_2021_art_33_normal-gab.xlsx
2008-03-01,2.072816,04_2021_art_33_normal-gab.xlsx
2008-04-01,2.062297,04_2021_art_33_normal-gab.xlsx
2008-05-01,2.049183,04_2021_art_33_normal-gab.xlsx
2008-06-01,2.029701,04_2021_art_33_normal-gab.xlsx
2008-07-01,2.011398,04_2021_art_33_normal-gab.xlsx
2008-08-01,1.999797,04_2021_art_33_normal-gab.xlsx
2008-09-01,1.995603,04_2021_art_33_normal-gab.xlsx
2008-10-01,1.992615,04_2021_art_33_normal-gab.xlsx
2008-11-01,1.982703,04_2021_art_33_normal-gab.xlsx
2008-12-01,1.975197,04_2021_art_33_normal-gab.xlsx
2009-01-01,1.969489,04_2021_art_33_normal-gab.xlsx
2009-02-01,1.956963,04_2021_art_33_normal-gab.xlsx
2009-03-01,1.950914,04_2021_art_33_normal-gab.xlsx
2009-04-01,1.94702,04_2021_art_33_normal-gab.xlsx
2009-05-01,1.936375,04_2021_art_33_normal-gab.xlsx
2009-06-01,1.924823,04_2021_art_33_normal-gab.xlsx
2009-07-01,1.916768,04_2021_art_33_normal-gab.xlsx
2009-08-01,1.912371,04_2021_art_33_normal-gab.xlsx
2009-09-01,1.910843,04_2021_art_33_normal-gab.xlsx
2009-10-01,1.90779,04_2021_art_33_normal-gab.xlsx
2009-11-01,1.903224,04_2021_art_33_normal-gab.xlsx
2009-12-01,1.896205,04_2021_art_33_normal-gab.xlsx
2010-01-01,1.891662,04_2021_art_33_normal-gab.xlsx
2010-02-01,1.875165,04_2021_art_33_normal-gab.xlsx
2010-03-01,1.862128,04_2021_art_33_normal-gab.xlsx
2010-04-01,1.849003,04_2021_art_33_normal-gab.xlsx
2010-05-01,1.835601,04_2021_art_33_normal-gab.xlsx
2010-06-01,1.827745,04_2021_art_33_normal-gab.xlsx
2010-07-01,1.829756,04_2021_art_33_normal-gab.xlsx
2010-08-01,1.831039,04_2021_art_33_normal-gab.xlsx
2010-09-01,1.832322,04_2021_art_33_normal-gab.xlsx
2010-10-01,1.822482,04_2021_art_33_normal-gab.xlsx
2010-11-01,1.805862,04_2021_art_33_normal-gab.xlsx
2010-12-01,1.787452,04_2021_art_33_normal-gab.xlsx
2011-01-01,1.776794,04_2021_art_33_normal-gab.xlsx
2011-02-01,1.760247,04_2021_art_33_normal-gab.xlsx
2011-03-01,1.750794,04_2021_art_33_normal-gab.xlsx
2011-04-01,1.739314,04_2021_art_33_normal-gab.xlsx
2011-05-01,1.726878,04_2021_art_33_normal-gab.xlsx
2011-06-01,1.717089,04_2021_art_33_normal-gab.xlsx
2011-07-01,1.713322,04_2021_art_33_normal-gab.xlsx
2011-08-01,1.713322,04_2021_art_33_normal-gab.xlsx
2011-09-01,1.706154,04_2021_art_33_normal-gab.xlsx
2011-10-01,1.698514,04_2021_art_33_normal-gab.xlsx
2011-11-01,1.693096,04_2021_art_33_normal-gab.xlsx
2011-12-01,1.683498,04_2021_art_33_normal-gab.xlsx
2012-01-01,1.67496,04_2021_art_33_normal-gab.xlsx
2012-02-01,1.66646,04_2021_art_33_normal-gab.xlsx
2012-03-01,1.659986,04_2021_art_33_normal-gab.xlsx
2012-04-01,1.656999,04_2021_art_33_normal-gab.xlsx
2012-05-01,1.646467,04_2021_art_33_normal-gab.xlsx
2012-06-01,1.637462,04_2021_art_33_normal-gab.xlsx
2012-07-01,1.633213,04_2021_art_33_normal-gab.xlsx
2012-08-01,1.626221,04_2021_art_33_normal-gab.xlsx
2012-09-01,1.618935,04_2021_art_33_normal-gab.xlsx
2012-10-01,1.608801,04_2021_art_33_normal-gab.xlsx
2012-11-01,1.597458,04_2021_art_33_normal-gab.xlsx
2012-12-01,1.588879,04_2021_art_33_normal-gab.xlsx
2013-01-01,1.577205,04_2021_art_33_normal-gab.xlsx
2013-02-01,1.562829,04_2021_art_33_normal-gab.xlsx
2013-03-01,1.554745,04_2021_art_33_normal-gab.xlsx
2013-04-01,1.54547,04_2021_art_33_normal-gab.xlsx
2013-05-01,1.536403,04_2021_art_33_normal-gab.xlsx
2013-06-01,1.531045,04_2021_art_33_normal-gab.xlsx
2013-07-01,1.526773,04_2021_art_33_normal-gab.xlsx
2013-08-01,1.528759,04_2021_art_33_normal-gab.xlsx
2013-09-01,1.526317,04_2021_art_33_normal-gab.xlsx
2013-10-01,1.522207,04_2021_art_33_normal-gab.xlsx
2013-11-01,1.512981,04_2021_art_33_normal-gab.xlsx
2013-12-01,1.504851,04_2021_art_33_normal-gab.xlsx
2014-01-01,1.494093,04_2021_art_33_normal-gab.xlsx
2014-02-01,1.484742,04_2021_art_33_normal-gab.xlsx
2014-03-01,1.475299,04_2021_art_33_normal-gab.xlsx
2014-04-01,1.463301,04_2021_art_33_normal-gab.xlsx
2014-05-01,1.451972,04_2021_art_33_normal-gab.xlsx
2014-06-01,1.443311,04_2021_art_33_normal-gab.xlsx
2014-07-01,1.43957,04_2021_art_33_normal-gab.xlsx
2014-08-01,1.437702,04_2021_art_33_normal-gab.xlsx
2014-09-01,1.435117,04_2021_art_33_normal-gab.xlsx
2014-10-01,1.428121,04_2021_art_33_normal-gab.xlsx
2014-11-01,1.422716,04_2021_art_33_normal-gab.xlsx
2014-12-01,1.415213,04_2021_art_33_normal-gab.xlsx
2015-01-01,1.406492,04_2021_art_33_normal-gab.xlsx
2015-02-01,1.38598,04_2021_art_33_normal-gab.xlsx
2015-03-01,1.370086,04_2021_art_33_normal-gab.xlsx
2015-04-01,1.349708,04_2021_art_33_normal-gab.xlsx
2015-05-01,1.340192,04_2021_art_33_normal-gab.xlsx
2015-06-01,1.327056,04_2021_art_33_normal-gab.xlsx
2015-07-01,1.316915,04_2021_art_33_normal-gab.xlsx
2015-08-01,1.309322,04_2021_art_33_normal-gab.xlsx
2015-09-01,1.306051,04_2021_art_33_normal-gab.xlsx
2015-10-01,1.299429,04_2021_art_33_normal-gab.xlsx
2015-11-01,1.2895,04_2021_art_33_normal-gab.xlsx
2015-12-01,1.275339,04_2021_art_33_normal-gab.xlsx
2016-01-01,1.263967,04_2021_art_33_normal-gab.xlsx
2016-02-01,1.245166,04_2021_art_33_normal-gab.xlsx
2016-03-01,1.233445,04_2021_art_33_normal-gab.xlsx
2016-04-01,1.228044,04_2021_art_33_normal-gab.xlsx
2016-05-01,1.220234,04_2021_art_33_normal-gab.xlsx
2016-06-01,1.208393,04_2021_art_33_normal-gab.xlsx
2016-07-01,1.202739,04_2021_art_33_normal-gab.xlsx
2016-08-01,1.195089,04_2021_art_33_normal-gab.xlsx
2016-09-01,1.191399,04_2021_art_33_normal-gab.xlsx
2016-10-01,1.190446,04_2021_art_33_normal-gab.xlsx
2016-11-01,1.188423,04_2021_art_33_normal-gab.xlsx
2016-12-01,1.187594,04_2021_art_33_normal-gab.xlsx
2017-01-01,1.185934,04_2021_art_33_normal-gab.xlsx
2017-02-01,1.180971,04_2021_art_33_normal-gab.xlsx
2017-03-01,1.178145,04_2021_art_33_normal-gab.xlsx
2017-04-01,1.174389,04_2021_art_33_normal-gab.xlsx
2017-05-01,1.173452,04_2021_art_33_normal-gab.xlsx
2017-06-01,1.169238,04_2021_art_33_normal-gab.xlsx
2017-07-01,1.172758,04_2021_art_33_normal-gab.xlsx
2017-08-01,1.170769,04_2021_art_33_normal-gab.xlsx
2017-09-01,1.171119,04_2021_art_33_normal-gab.xlsx
2017-10-01,1.171355,04_2021_art_33_normal-gab.xlsx
2017-11-01,1.167034,04_2021_art_33_normal-gab.xlsx
2017-12-01,1.164937,04_2021_art_33_normal-gab.xlsx
2018-01-01,1.161918,04_2021_art_33_normal-gab.xlsx
2018-02-01,1.159253,04_2021_art_33_normal-gab.xlsx
2018-03-01,1.157168,04_2021_art_33_normal-gab.xlsx
2018-04-01,1.15636,04_2021_art_33_normal-gab.xlsx
2018-05-01,1.153935,04_2021_art_33_normal-gab.xlsx
2018-06-01,1.148997,04_2021_art_33_normal-gab.xlsx
2018-07-01,1.132797,04_2021_art_33_normal-gab.xlsx
2018-08-01,1.12997,04_2021_art_33_normal-gab.xlsx
2018-09-01,1.12997,04_2021_art_33_normal-gab.xlsx
2018-10-01,1.126589,04_2021_art_33_normal-gab.xlsx
2018-11-01,1.122102,04_2021_art_33_normal-gab.xlsx
2018-12-01,1.124915,04_2021_art_33_normal-gab.xlsx
2019-01-01,1.123343,04_2021_art_33_normal-gab.xlsx
2019-02-01,1.119313,04_2021_art_33_normal-gab.xlsx
2019-03-01,1.113302,04_2021_art_33_normal-gab.xlsx
2019-04-01,1.104795,04_2021_art_33_normal-gab.xlsx
2019-05-01,1.098205,04_2021_art_33_normal-gab.xlsx
2019-06-01,1.096561,04_2021_art_33_normal-gab.xlsx
2019-07-01,1.096451,04_2021_art_33_normal-gab.xlsx
2019-08-01,1.095354,04_2021_art_33_normal-gab.xlsx
2019-09-01,1.09404,04_2021_art_33_normal-gab.xlsx
2019-10-01,1.094589,04_2021_art_33_normal-gab.xlsx
2019-11-01,1.094151,04_2021_art_33_normal-gab.xlsx
2019-12-01,1.088276,04_2021_art_33_normal-gab.xlsx
2020-01-01,1.075158,04_2021_art_33_normal-gab.xlsx
2020-02-01,1.07312,04_2021_art_33_normal-gab.xlsx
2020-03-01,1.071298,04_2021_art_33_normal-gab.xlsx
2020-04-01,1.069373,04_2021_art_33_normal-gab.xlsx
2020-05-01,1.071838,04_2021_art_33_normal-gab.xlsx
2020-06-01,1.074525,04_2021_art_33_normal-gab.xlsx
2020-07-01,1.07131,04_2021_art_33_normal-gab.xlsx
2020-08-01,1.066617,04_2021_art_33_normal-gab.xlsx
2020-09-01,1.06279,04_2021_art_33_normal-gab.xlsx
2020-10-01,1.053625,04_2021_art_33_normal-gab.xlsx
2020-11-01,1.04433,04_2021_art_33_normal-gab.xlsx
2020-12-01,1.034502,04_2021_art_33_normal-gab.xlsx
2021-01-01,1.019616,04_2021_art_33_normal-gab.xlsx
2021-02-01,1.016871,04_2021_art_33_normal-gab.xlsx
2021-03-01,1.0086,04_2021_art_33_normal-gab.xlsx
1994-07-01,10.004575,04_2022_art_33_normal_gab.xlsx
1994-08-01,9.431159,04_2022_art_33_normal_gab.xlsx
1994-09-01,8.942873,04_2022_art_33_normal_gab.xlsx
1994-10-01,8.809851,04_2022_art_33_normal_gab.xlsx
1994-11-01,8.64898,04_2022_art_33_normal_gab.xlsx
1994-12-01,8.375112,04_2022_art_33_normal_gab.xlsx
1995-01-01,8.195629,04_2022_art_33_normal_gab.xlsx
1995-02-01,8.061005,04_2022_art_33_normal_gab.xlsx
1995-03-01,7.981985,04_2022_art_33_normal_gab.xlsx
1995-04-01,7.871002,04_2022_art_33_normal_gab.xlsx
1995-05-01,7.722728,04_2022_art_33_normal_gab.xlsx
1995-06-01,7.529227,04_2022_art_33_normal_gab.xlsx
1995-07-01,7.394647,04_2022_art_33_normal_gab.xlsx
1995-08-01,7.217101,04_2022_art_33_normal_gab.xlsx
1995-09-01,7.144233,04_2022_art_33_normal_gab.xlsx
1995-10-01,7.061612,04_2022_art_33_normal_gab.xlsx
1995-11-01,6.964112,04_2022_art_33_normal_gab.xlsx
1995-12-01,6.860521,04_2022_art_33_normal_gab.xlsx
1996-01-01,6.749158,04_2022_art_33_normal_gab.xlsx
1996-02-01,6.652044,04_2022_art_33_normal_gab.xlsx
1996-03-01,6.605142,04_2022_art_33_normal_gab.xlsx
1996-04-01,6.586046,04_2022_art_33_normal_gab.xlsx
1996-05-01,6.540261,04_2022_art_33_normal_gab.xlsx
1996-06-01,6.432197,04_2022_art_33_normal_gab.xlsx
1996-07-01,6.354675,04_2022_art_33_normal_gab.xlsx
1996-08-01,6.286154,04_2022_art_33_normal_gab.xlsx
1996-09-01,6.285899,04_2022_art_33_normal_gab.xlsx
1996-10-01,6.277741,04_2022_art_33_normal_gab.xlsx
1996-11-01,6.26396,04_2022_art_33_normal_gab.xlsx
1996-12-01,6.246473,04_2022_art_33_normal_gab.xlsx
1997-01-01,6.191978,04_2022_art_33_normal_gab.xlsx
1997-02-01,6.095669,04_2022_art_33_normal_gab.xlsx
1997-03-01,6.070169,04_2022_art_33_normal_gab.xlsx
1997-04-01,6.00057,04_2022_art_33_normal_gab.xlsx
1997-05-01,5.965371,04_2022_art_33_normal_gab.xlsx
1997-06-01,5.947531,04_2022_art_33_normal_gab.xlsx
1997-07-01,5.906189,04_2022_art_33_normal_gab.xlsx
1997-08-01,5.900877,04_2022_art_33_normal_gab.xlsx
1997-09-01,5.900877,04_2022_art_33_normal_gab.xlsx
1997-10-01,5.866264,04_2022_art_33_normal_gab.xlsx
1997-11-01,5.846387,04_2022_art_33_normal_gab.xlsx
1997-12-01,5.798258,04_2022_art_33_normal_gab.xlsx
1998-01-01,5.758527,04_2022_art_33_normal_gab.xlsx
1998-02-01,5.7083,04_2022_art_33_normal_gab.xlsx
1998-03-01,5.707156,04_2022_art_33_normal_gab.xlsx
1998-04-01,5.694056,04_2022_art_33_normal_gab.xlsx
1998-05-01,5.694056,04_2022_art_33_normal_gab.xlsx
1998-06-01,5.680992,04_2022_art_33_normal_gab.xlsx
1998-07-01,5.665125,04_2022_art_33_normal_gab.xlsx
1998-08-01,5.665125,04_2022_art_33_normal_gab.xlsx
1998-09-01,5.665125,04_2022_art_33_normal_gab.xlsx
1998-10-01,5.665125,04_2022_art_33_normal_gab.xlsx
1998-11-01,5.665125,04_2022_art_33_normal_gab.xlsx
1998-12-01,5.665125,04_2022_art_33_normal_gab.xlsx
1999-01-01,5.610152,04_2022_art_33_normal_gab.xlsx
1999-02-01,5.546361,04_2022_art_33_normal_gab.xlsx
1999-03-01,5.310575,04_2022_art_33_normal_gab.xlsx
1999-04-01,5.207468,04_2022_art_33_normal_gab.xlsx
1999-05-01,5.205907,04_2022_art_33_normal_gab.xlsx
1999-06-01,5.205907,04_2022_art_33_normal_gab.xlsx
1999-07-01,5.153342,04_2022_art_33_normal_gab.xlsx
1999-08-01,5.07269,04_2022_art_33_normal_gab.xlsx
1999-09-01,5.000185,04_2022_art_33_normal_gab.xlsx
1999-10-01,4.927743,04_2022_art_33_normal_gab.xlsx
1999-11-01,4.836341,04_2022_art_33_normal_gab.xlsx
1999-12-01,4.717,04_2022_art_33_normal_gab.xlsx
2000-01-01,4.659686,04_2022_art_33_normal_gab.xlsx
2000-02-01,4.612636,04_2022_art_33_normal_gab.xlsx
2000-03-01,4.60389,04_2022_art_33_normal_gab.xlsx
2000-04-01,4.595619,04_2022_art_33_normal_gab.xlsx
2000-05-01,4.589651,04_2022_art_33_normal_gab.xlsx
2000-06-01,4.559103,04_2022_art_33_normal_gab.xlsx
2000-07-01,4.517096,04_2022_art_33_normal_gab.xlsx
2000-08-01,4.41727,04_2022_art_33_normal_gab.xlsx
2000-09-01,4.338308,04_2022_art_33_normal_gab.xlsx
2000-10-01,4.308581,04_2022_art_33_normal_gab.xlsx
2000-11-01,4.292697,04_2022_art_33_normal_gab.xlsx
2000-12-01,4.276017,04_2022_art_33_normal_gab.xlsx
2001-01-01,4.243765,04_2022_art_33_normal_gab.xlsx
2001-02-01,4.22308,04_2022_art_33_normal_gab.xlsx
2001-03-01,4.208763,04_2022_art_33_normal_gab.xlsx
2001-04-01,4.175359,04_2022_art_33_normal_gab.xlsx
2001-05-01,4.128707,04_2022_art_33_normal_gab.xlsx
2001-06-01,4.110622,04_2022_art_33_normal_gab.xlsx
2001-07-01,4.051471,04_2022_art_33_normal_gab.xlsx
2001-08-01,3.986882,04_2022_art_33_normal_gab.xlsx
2001-09-01,3.951318,04_2022_art_33_normal_gab.xlsx
2001-10-01,3.936363,04_2022_art_33_normal_gab.xlsx
2001-11-01,3.8801,04_2022_art_33_normal_gab.xlsx
2001-12-01,3.85083,04_2022_art_33_normal_gab.xlsx
2002-01-01,3.843918,04_2022_art_33_normal_gab.xlsx
2002-02-01,3.83663,04_2022_art_33_normal_gab.xlsx
2002-03-01,3.829732,04_2022_art_33_normal_gab.xlsx
2002-04-01,3.825525,04_2022_art_33_normal_gab.xlsx
2002-05-01,3.798933,04_2022_art_33_normal_gab.xlsx
2002-06-01,3.757227,04_2022_art_33_normal_gab.xlsx
2002-07-01,3.692963,04_2022_art_33_normal_gab.xlsx
2002-08-01,3.618786,04_2022_art_33_normal_gab.xlsx
2002-09-01,3.535351,04_2022_art_33_normal_gab.xlsx
2002-10-01,3.444418,04_2022_art_33_normal_gab.xlsx
2002-11-01,3.305265,04_2022_art_33_normal_gab.xlsx
2002-12-01,3.122883,04_2022_art_33_normal_gab.xlsx
2003-01-01,3.040785,04_2022_art_33_normal_gab.xlsx
2003-02-01,2.976199,04_2022_art_33_normal_gab.xlsx
2003-03-01,2.929623,04_2022_art_33_normal_gab.xlsx
2003-04-01,2.881786,04_2022_art_33_normal_gab.xlsx
2003-05-01,2.870016,04_2022_art_33_normal_gab.xlsx
2003-06-01,2.889376,04_2022_art_33_normal_gab.xlsx
2003-07-01,2.909744,04_2022_art_33_normal_gab.xlsx
2003-08-01,2.915578,04_2022_art_33_normal_gab.xlsx
2003-09-01,2.897609,04_2022_art_33_normal_gab.xlsx
2003-10-01,2.867502,04_2022_art_33_normal_gab.xlsx
2003-11-01,2.854939,04_2022_art_33_normal_gab.xlsx
2003-12-01,2.841301,04_2022_art_33_normal_gab.xlsx
2004-01-01,2.824355,04_2022_art_33_normal_gab.xlsx
2004-02-01,2.801939,04_2022_art_33_normal_gab.xlsx
2004-03-01,2.791055,04_2022_art_33_normal_gab.xlsx
2004-04-01,2.775239,04_2022_art_33_normal_gab.xlsx
2004-05-01,2.763906,04_2022_art_33_normal_gab.xlsx
2004-06-01,2.752891,04_2022_art_33_normal_gab.xlsx
2004-07-01,2.739204,04_2022_art_33_normal_gab.xlsx
2004-08-01,2.719347,04_2022_art_33_normal_gab.xlsx
2004-09-01,2.705817,04_2022_art_33_normal_gab.xlsx
2004-10-01,2.701226,04_2022_art_33_normal_gab.xlsx
2004-11-01,2.696644,04_2022_art_33_normal_gab.xlsx
2004-12-01,2.684826,04_2022_art_33_normal_gab.xlsx
2005-01-01,2.661933,04_2022_art_33_normal_gab.xlsx
2005-02-01,2.646847,04_2022_art_33_normal_gab.xlsx
2005-03-01,2.635252,04_2022_art_33_normal_gab.xlsx
2005-04-01,2.616152,04_2022_art_33_normal_gab.xlsx
2005-05-01,2.59256,04_2022_art_33_normal_gab.xlsx
2005-06-01,2.574539,04_2022_art_33_normal_gab.xlsx
2005-07-01,2.577374,04_2022_art_33_normal_gab.xlsx
2005-08-01,2.5766,04_2022_art_33_normal_gab.xlsx
2005-09-01,2.5766,04_2022_art_33_normal_gab.xlsx
2005-10-01,2.572741,04_2022_art_33_normal_gab.xlsx
2005-11-01,2.557911,04_2022_art_33_normal_gab.xlsx
2005-12-01,2.544167,04_2022_art_33_normal_gab.xlsx
2006-01-01,2.534034,04_2022_art_33_normal_gab.xlsx
2006-02-01,2.524441,04_2022_art_33_normal_gab.xlsx
2006-03-01,2.518651,04_2022_art_33_normal_gab.xlsx
2006-04-01,2.511865,04_2022_art_33_normal_gab.xlsx
2006-05-01,2.508856,04_2022_art_33_normal_gab.xlsx
2006-06-01,2.5056,04_2022_art_33_normal_gab.xlsx
2006-07-01,2.50735,04_2022_art_33_normal_gab.xlsx
2006-08-01,2.504598,04_2022_art_33_normal_gab.xlsx
2006-09-01,2.505095,04_2022_art_33_normal_gab.xlsx
2006-10-01,2.501096,04_2022_art_33_normal_gab.xlsx
2006-11-01,2.490389,04_2022_art_33_normal_gab.xlsx
2006-12-01,2.479968,04_2022_art_33_normal_gab.xlsx
2007-01-01,2.464687,04_2022_art_33_normal_gab.xlsx
2007-02-01,2.452676,04_2022_art_33_normal_gab.xlsx
2007-03-01,2.442415,04_2022_art_33_normal_gab.xlsx
2007-04-01,2.431711,04_2022_art_33_normal_gab.xlsx
2007-05-01,2.42541,04_2022_art_33_normal_gab.xlsx
2007-06-01,2.419117,04_2022_art_33_normal_gab.xlsx
2007-07-01,2.411646,04_2022_art_33_normal_gab.xlsx
2007-08-01,2.403949,04_2022_art_33_normal_gab.xlsx
2007-09-01,2.389847,04_2022_art_33_normal_gab.xlsx
2007-10-01,2.383892,04_2022_art_33_normal_gab.xlsx
2007-11-01,2.376764,04_2022_art_33_normal_gab.xlsx
2007-12-01,2.366581,04_2022_art_33_normal_gab.xlsx
2008-01-01,2.343847,04_2022_art_33_normal_gab.xlsx
2008-02-01,2.327786,04_2022_art_33_normal_gab.xlsx
2008-03-01,2.315975,04_2022_art_33_normal_gab.xlsx
2008-04-01,2.304221,04_2022_art_33_normal_gab.xlsx
2008-05-01,2.289569,04_2022_art_33_normal_gab.xlsx
2008-06-01,2.267802,04_2022_art_33_normal_gab.xlsx
2008-07-01,2.247354,04_2022_art_33_normal_gab.xlsx
2008-08-01,2.23439,04_2022_art_33_normal_gab.xlsx
2008-09-01,2.229705,04_2022_art_33_normal_gab.xlsx
2008-10-01,2.226365,04_2022_art_33_normal_gab.xlsx
2008-11-01,2.215291,04_2022_art_33_normal_gab.xlsx
2008-12-01,2.206904,04_2022_art_33_normal_gab.xlsx
2009-01-01,2.200527,04_2022_art_33_normal_gab.xlsx
2009-02-01,2.186532,04_2022_art_33_normal_gab.xlsx
2009-03-01,2.179773,04_2022_art_33_normal_gab.xlsx
2009-04-01,2.175421,04_2022_art_33_normal_gab.xlsx
2009-05-01,2.163528,04_2022_art_33_normal_gab.xlsx
2009-06-01,2.15062,04_2022_art_33_normal_gab.xlsx
2009-07-01,2.141622,04_2022_art_33_normal_gab.xlsx
2009-08-01,2.136708,04_2022_art_33_normal_gab.xlsx
2009-09-01,2.135001,04_2022_art_33_normal_gab.xlsx
2009-10-01,2.13159,04_2022_art_33_normal_gab.xlsx
2009-11-01,2.126488,04_2022_art_33_normal_gab.xlsx
2009-12-01,2.118647,04_2022_art_33_normal_gab.xlsx
2010-01-01,2.113569,04_2022_art_33_normal_gab.xlsx
2010-02-01,2.095138,04_2022_art_33_normal_gab.xlsx
2010-03-01,2.08057,04_2022_art_33_normal_gab.xlsx
2010-04-01,2.065906,04_2022_art_33_normal_gab.xlsx
2010-05-01,2.050932,04_2022_art_33_normal_gab.xlsx
2010-06-01,2.042155,04_2022_art_33_normal_gab.xlsx
2010-07-01,2.044402,04_2022_art_33_normal_gab.xlsx
2010-08-01,2.045836,04_2022_art_33_normal_gab.xlsx
2010-09-01,2.047269,04_2022_art_33_normal_gab.xlsx
2010-10-01,2.036273,04_2022_art_33_normal_gab.xlsx
2010-11-01,2.017705,04_2022_art_33_normal_gab.xlsx
2010-12-01,1.997135,04_2022_art_33_normal_gab.xlsx
2011-01-01,1.985228,04_2022_art_33_normal_gab.xlsx
2011-02-01,1.966738,04_2022_art_33_normal_gab.xlsx
2011-03-01,1.956176,04_2022_art_33_normal_gab.xlsx
2011-04-01,1.94335,04_2022_art_33_normal_gab.xlsx
2011-05-01,1.929453,04_2022_art_33_normal_gab.xlsx
2011-06-01,1.918519,04_2022_art_33_normal_gab.xlsx
2011-07-01,1.914308,04_2022_art_33_normal_gab.xlsx
2011-08-01,1.914308,04_2022_art_33_normal_gab.xlsx
2011-09-01,1.906299,04_2022_art_33_normal_gab.xlsx
2011-10-01,1.897764,04_2022_art_33_normal_gab.xlsx
2011-11-01,1.89171,04_2022_art_33_normal_gab.xlsx
2011-12-01,1.880985,04_2022_art_33_normal_gab.xlsx
2012-01-01,1.871449,04_2022_art_33_normal_gab.xlsx
2012-02-01,1.86195,04_2022_art_33_normal_gab.xlsx
2012-03-01,1.854714,04_2022_art_33_normal_gab.xlsx
2012-04-01,1.85138,04_2022_art_33_normal_gab.xlsx
2012-05-01,1.839614,04_2022_art_33_normal_gab.xlsx
2012-06-01,1.829549,04_2022_art_33_normal_gab.xlsx
2012-07-01,1.824801,04_2022_art_33_normal_gab.xlsx
2012-08-01,1.816991,04_2022_art_33_normal_gab.xlsx
2012-09-01,1.808849,04_2022_art_33_normal_gab.xlsx
2012-10-01,1.797527,04_2022_art_33_normal_gab.xlsx
2012-11-01,1.784855,04_2022_art_33_normal_gab.xlsx
2012-12-01,1.775267,04_2022_art_33_normal_gab.xlsx
2013-01-01,1.762223,04_2022_art_33_normal_gab.xlsx
2013-02-01,1.746161,04_2022_art_33_normal_gab.xlsx
2013-03-01,1.737128,04_2022_art_33_normal_gab.xlsx
2013-04-01,1.726766,04_2022_art_33_normal_gab.xlsx
2013-05-01,1.716636,04_2022_art_33_normal_gab.xlsx
2013-06-01,1.710649,04_2022_art_33_normal_gab.xlsx
2013-07-01,1.705877,04_2022_art_33_normal_gab.xlsx
2013-08-01,1.708096,04_2022_art_33_normal_gab.xlsx
2013-09-01,1.705366,04_2022_art_33_normal_gab.xlsx
2013-10-01,1.700775,04_2022_art_33_normal_gab.xlsx
2013-11-01,1.690467,04_2022_art_33_normal_gab.xlsx
2013-12-01,1.68138,04_2022_art_33_normal_gab.xlsx
2014-01-01,1.669361,04_2022_art_33_normal_gab.xlsx
2014-02-01,1.658916,04_2022_art_33_normal_gab.xlsx
2014-03-01,1.648364,04_2022_art_33_normal_gab.xlsx
2014-04-01,1.634959,04_2022_art_33_normal_gab.xlsx
2014-05-01,1.6223,04_2022_art_33_normal_gab.xlsx
2014-06-01,1.612623,04_2022_art_33_normal_gab.xlsx
2014-07-01,1.608442,04_2022_art_33_normal_gab.xlsx
2014-08-01,1.606355,04_2022_art_33_normal_gab.xlsx
2014-09-01,1.603467,04_2022_art_33_normal_gab.xlsx
2014-10-01,1.595651,04_2022_art_33_normal_gab.xlsx
2014-11-01,1.589612,04_2022_art_33_normal_gab.xlsx
2014-12-01,1.581229,04_2022_art_33_normal_gab.xlsx
2015-01-01,1.571486,04_2022_art_33_normal_gab.xlsx
2015-02-01,1.548569,04_2022_art_33_normal_gab.xlsx
2015-03-01,1.53081,04_2022_art_33_normal_gab.xlsx
2015-04-01,1.50804,04_2022_art_33_normal_gab.xlsx
2015-05-01,1.497408,04_2022_art_33_normal_gab.xlsx
2015-06-01,1.48273,04_2022_art_33_normal_gab.xlsx
2015-07-01,1.4714,04_2022_art_33_normal_gab.xlsx
2015-08-01,1.462916,04_2022_art_33_normal_gab.xlsx
2015-09-01,1.459263,04_2022_art_33_normal_gab.xlsx
2015-10-01,1.451862,04_2022_art_33_normal_gab.xlsx
2015-11-01,1.440769,04_2022_art_33_normal_gab.xlsx
2015-12-01,1.424948,04_2022_art_33_normal_gab.xlsx
2016-01-01,1.412242,04_2022_art_33_normal_gab.xlsx
2016-02-01,1.391233,04_2022_art_33_normal_gab.xlsx
2016-03-01,1.378139,04_2022_art_33_normal_gab.xlsx
